s_m,x_m,y_m,z_m,kappa_m_inv,tau_m_inv,phi_integrated_rad,phi_pt_rad
1.9462472647799493e-15,1.2181920964624144e-14,6.2366946562910118e-15,1.9015776543304114e-15,1.1244628878051242e+14,6.2161589120973320e+12,4.9871482333745959e-01,-6.1080138993902189e-02
1.9816335786850390e-15,1.2202578980534167e-14,6.2136219381760832e-15,1.8844578670975629e-15,1.1278357597168753e+14,3.3362250337447961e+13,4.9893479028800702e-01,-6.0304293141628218e-02
2.0170198925901291e-15,1.2223124454213191e-14,6.1904667495594437e-15,1.8673140106206588e-15,1.1306771430951155e+14,5.8825353109475953e+13,5.0011535735102819e-01,-5.8351271755371581e-02
2.0524062064952192e-15,1.2243556689151467e-14,6.1672293652913933e-15,1.8501460515290071e-15,1.1328485049226216e+14,8.0852151433624281e+13,5.0219696976173789e-01,-5.5319112170770124e-02
2.0877925204003089e-15,1.2263875071353465e-14,6.1439102203307686e-15,1.8329538467731211e-15,1.1342997241308700e+14,9.7877003105684766e+13,5.0505802937226996e-01,-5.1382356423125941e-02
2.1231788343053990e-15,1.2284079070976872e-14,6.1205098931324899e-15,1.8157371636247677e-15,1.1350548070971409e+14,1.0865900805843075e+14,5.0852153572825709e-01,-4.6785474126571858e-02
2.1585651482104891e-15,1.2304168235001608e-14,6.0970290762379182e-15,1.7984957068739938e-15,1.1351905363005789e+14,1.1240208769673466e+14,5.1236657749602843e-01,-4.1829557150453223e-02
2.1939514621155792e-15,1.2324142174728057e-14,6.0734685385564673e-15,1.7812291521498196e-15,1.1348124978470883e+14,1.0884619300507784e+14,5.1634407305485253e-01,-3.6851692380353018e-02
2.2293377760206689e-15,1.2344000552047334e-14,6.0498290843558581e-15,1.7639371834037348e-15,1.1340327813772808e+14,9.8318406243304984e+13,5.2019573860790425e-01,-3.2197826858217260e-02
2.2647240899257590e-15,1.2363743067845249e-14,6.0261115138310029e-15,1.7466195317953183e-15,1.1329528063690325e+14,8.1734866911927766e+13,5.2367486459387791e-01,-2.8191583627406924e-02
2.3001104038308491e-15,1.2383369454751383e-14,6.0023165893823968e-15,1.7292760126433036e-15,1.1316534023239258e+14,6.0547966313329391e+13,5.2656716025141415e-01,-2.5102789844592133e-02
2.3354967177359388e-15,1.2402879474971919e-14,5.9784450105628649e-15,1.7119065568687524e-15,1.1301927111116231e+14,3.6637944168872414e+13,5.2870972959369245e-01,-2.3119957684845982e-02
2.3708830316410289e-15,1.2422272922443789e-14,5.9544973992496321e-15,1.6945112335373521e-15,1.1286109594072097e+14,1.2153859899015902e+13,5.3000621138688930e-01,-2.2330455436136987e-02
2.4062693455461190e-15,1.2441549627299447e-14,5.9304742951763352e-15,1.6770902607270854e-15,1.1269399260494556e+14,-1.0684305735405600e+13,5.3043629168843442e-01,-2.2710861752368805e-02
2.4416556594512091e-15,1.2460709459871587e-14,5.9063761607091176e-15,1.6596440029716761e-15,1.1252141869748845e+14,-2.9803844844163984e+13,5.3005821349182336e-01,-2.4128489640082407e-02
2.4770419733562988e-15,1.2479752331329872e-14,5.8822033928146243e-15,1.6421729548631694e-15,1.1234810637609444e+14,-4.3493841369753375e+13,5.2900356528258918e-01,-2.6353750737528436e-02
2.5124282872613889e-15,1.2498678188556304e-14,5.8579563396318466e-15,1.6246777118947092e-15,1.1218066235230844e+14,-5.0589698349274602e+13,5.2746447855894085e-01,-2.9082112334217314e-02
2.5478146011664790e-15,1.2517487001938911e-14,5.8336353189425903e-15,1.6071589311072005e-15,1.1202759685303803e+14,-5.0603101809470320e+13,5.2567429561278967e-01,-3.1963798732374205e-02
2.5832009150715687e-15,1.2536178746201694e-14,5.8092406360946261e-15,1.5896172853788906e-15,1.1189872473196312e+14,-4.3778796182939742e+13,5.2388363836758856e-01,-3.4638866259470547e-02
2.6185872289766588e-15,1.2554753375931747e-14,5.7847725994774939e-15,1.5720534160872157e-15,1.1180401016401502e+14,-3.1068879100633531e+13,5.2233446814347206e-01,-3.6774637957992296e-02
2.6539735428817489e-15,1.2573210798822488e-14,5.7602315323597723e-15,1.5544678892390184e-15,1.1175204305787052e+14,-1.4026386305458580e+13,5.2123505503493772e-01,-3.8101729527350248e-02
2.6893598567868390e-15,1.2591550850563161e-14,5.7356177806367885e-15,1.5368611599326761e-15,1.1174842186760248e+14,5.3692977276642676e+12,5.2073871292617879e-01,-3.8444300167632006e-02
2.7247461706919287e-15,1.2609773275575613e-14,5.7109317166873754e-15,1.5192335491854072e-15,1.1179435813581603e+14,2.4934187893319734e+13,5.2092871258101980e-01,-3.7740143196346665e-02
2.7601324845970188e-15,1.2627877717342169e-14,5.6861737400061278e-15,1.5015852358115494e-15,1.1188580501477312e+14,4.2522637644178211e+13,5.2181104158078129e-01,-3.6047157727322698e-02
2.7955187985021089e-15,1.2645863720914460e-14,5.6613442755138370e-15,1.4839162643241430e-15,1.1201334318450370e+14,5.6264240355889703e+13,5.2331576098453059e-01,-3.3534673685199579e-02
2.8309051124071990e-15,1.2663730748495911e-14,5.6364437704533929e-15,1.4662265679568045e-15,1.1216294289491325e+14,6.4770127043917828e+13,5.2530674505539554e-01,-3.0460660262952022e-02
2.8662914263122887e-15,1.2681478206992188e-14,5.6114726905922018e-15,1.4485160040925306e-15,1.1232153605271841e+14,6.7279696539694688e+13,5.2759872110264416e-01,-2.7138312916051177e-02
2.9016777402173788e-15,1.2699105484433194e-14,5.5864315161524817e-15,1.4307843978674381e-15,1.1246558627579573e+14,6.3750897573539625e+13,5.2997950156383700e-01,-2.3897131438967767e-02
2.9370640541224689e-15,1.2716611990501346e-14,5.5613207375670923e-15,1.4130315886823127e-15,1.1257910044060408e+14,5.4855035847200125e+13,5.3223541083710546e-01,-2.1043946848182671e-02
2.9724503680275586e-15,1.2733997195344742e-14,5.5361408509004121e-15,1.3952574739449867e-15,1.1265255895901177e+14,4.1897205055785117e+13,5.3417652835486951e-01,-1.8828358864625194e-02
3.0078366819326487e-15,1.2751260660618648e-14,5.5108923526478214e-15,1.3774620446474888e-15,1.1268153068016834e+14,2.6652926241224844e+13,5.3565911600471938e-01,-1.7416880323674278e-02
3.0432229958377388e-15,1.2768402018777977e-14,5.4855757123111237e-15,1.3596454017177992e-15,1.1266971036507150e+14,1.1149209190762721e+13,5.3660226481918061e-01,-1.6874993119977200e-02
3.0786093097428289e-15,1.2785421069021627e-14,5.4601914183728149e-15,1.3418077800740717e-15,1.1262911008143002e+14,-2.5901909148451431e+12,5.3699679423539837e-01,-1.7160482778406649e-02
3.1139956236479186e-15,1.2802317705699745e-14,5.4347399398984449e-15,1.3239495299196622e-15,1.1257898212311897e+14,-1.2802176733223682e+13,5.3690513692661157e-01,-1.8127957436905540e-02
3.1493819375530086e-15,1.2819091865093896e-14,5.4092217089328523e-15,1.3060710892169098e-15,1.1254353020559952e+14,-1.8211046400259969e+13,5.3645211508206125e-01,-1.9544817064246267e-02
3.1847682514580987e-15,1.2835743493751660e-14,5.3836371228954924e-15,1.2881729499508633e-15,1.1254469458894666e+14,-1.8186751789021930e+13,5.3580769327760147e-01,-2.1118753178893890e-02
3.2201545653631884e-15,1.2852272493214854e-14,5.3579865397493457e-15,1.2702556141191562e-15,1.1261205330524466e+14,-1.2833284763947172e+13,5.3516413116988115e-01,-2.2534222805439486e-02
3.2555408792682785e-15,1.2868678665581509e-14,5.3322702763448423e-15,1.2523195481489506e-15,1.1276360410349766e+14,-2.9704371888406504e+12,5.3471000852679074e-01,-2.3495036035301009e-02
3.2909271931733686e-15,1.2884961668162584e-14,5.3064886108377413e-15,1.2343651418384090e-15,1.1300610907655869e+14,9.9621418289050078e+12,5.3460489570399106e-01,-2.3766909450022800e-02
3.3263135070784587e-15,1.2901120984737480e-14,5.2806417896399428e-15,1.2163926774226149e-15,1.1333632717135728e+14,2.4078979648294660e+13,5.3495741918191575e-01,-2.3212815162650280e-02
3.3616998209835484e-15,1.2917155919031184e-14,5.2547300387638535e-15,1.1984023131522311e-15,1.1373841070838286e+14,3.7267297124183859e+13,5.3580948551426455e-01,-2.1814605183215097e-02
3.3970861348886385e-15,1.2933065613270051e-14,5.2287535787496797e-15,1.1803940840051282e-15,1.1418467164643639e+14,4.7431769033602227e+13,5.3712823778869523e-01,-1.9677094389532357e-02
3.4324724487937286e-15,1.2948849091388057e-14,5.2027126417222687e-15,1.1623679200545578e-15,1.1464070584628033e+14,5.2733527363019219e+13,5.3880667325679199e-01,-1.7014689417207851e-02
3.4678587626988183e-15,1.2964505323093454e-14,5.1766074886210474e-15,1.1443236808512645e-15,1.1506024889176941e+14,5.1813458729510125e+13,5.4067271840938247e-01,-1.4124286515274864e-02
3.5032450766039084e-15,1.2980033302017216e-14,5.1504384243784348e-15,1.1262612022033562e-15,1.1539806960363941e+14,4.3955467233670875e+13,5.4250620572449337e-01,-1.1350232490357826e-02
3.5386313905089985e-15,1.2995432128953332e-14,5.1242058088586852e-15,1.1081803501850482e-15,1.1561811894686431e+14,2.9190474297675965e+13,5.4406162768586885e-01,-9.0470588419231390e-03
3.5740177044140886e-15,1.3010701090080399e-14,5.0979100617378007e-15,1.0900810762520569e-15,1.1569117117417647e+14,8.3152651993523125e+12,5.4509457097240488e-01,-7.5451048384265196e-03
3.6094040183191787e-15,1.3025839692999227e-14,5.0715516472318041e-15,1.0719634633246950e-15,1.1560142942667306e+14,-1.7158810472298609e+13,5.4538881755695323e-01,-7.1192528549084422e-03
3.6447903322242688e-15,1.3040847770076629e-14,5.0451310948946821e-15,1.0538277735389296e-15,1.1534896197803286e+14,-4.5133911931588141e+13,5.4478163050334261e-01,-7.9629306332584804e-03
3.6801766461293581e-15,1.3055725471631031e-14,5.0186489743872513e-15,1.0356744683315250e-15,1.1495023255653027e+14,-7.3120179716902594e+13,5.4318450772796667e-01,-1.0167142586711808e-02
3.7155629600344482e-15,1.3070473197586038e-14,4.9921058522001675e-15,1.0175042058614605e-15,1.1443659612524573e+14,-9.8484469017850312e+13,5.4059705409570780e-01,-1.3704812531464050e-02
3.7509492739395383e-15,1.3085091572787553e-14,4.9655022811513507e-15,9.9931782896374860e-16,1.1384821817319233e+14,-1.1872678873074105e+14,5.3711205176026611e-01,-1.8422827239588324e-02
3.7863355878446284e-15,1.3099581371237154e-14,4.9388387780357898e-15,9.8111633091892703e-16,1.1323823120001444e+14,-1.3176862928110717e+14,5.3291074834529673e-01,-2.4043403360684668e-02
3.8217219017497185e-15,1.3113943424549232e-14,4.9121158053674173e-15,9.6290080610974150e-16,1.1265900759579289e+14,-1.3619423285416225e+14,5.2824794226671201e-01,-3.0180406500848633e-02
3.8571082156548086e-15,1.3128178525448542e-14,4.8853337599530574e-15,9.4467239056433234e-16,1.1215347687956866e+14,-1.3142786148055153e+14,5.2342853039087167e-01,-3.6372634734578968e-02
3.8924945295598987e-15,1.3142287337847522e-14,4.8584929702229116e-15,9.2643219848901754e-16,1.1175732593774955e+14,-1.1780710839813717e+14,5.1877778282864617e-01,-4.2132975415998253e-02
3.9278808434649880e-15,1.3156270324210113e-14,4.8315937031039375e-15,9.0818126129875384e-16,1.1149260176758586e+14,-9.6560982073534938e+13,5.1460902351061877e-01,-4.7007278372426908e-02
3.9632671573700781e-15,1.3170127698613619e-14,4.8046361799125767e-15,8.8992047531514933e-16,1.1136576415669123e+14,-6.9687554916708922e+13,5.1119208628798085e-01,-5.0632505066580569e-02
3.9986534712751682e-15,1.3183859410478428e-14,4.7776205994420138e-15,8.7165056327268834e-16,1.1136778156031342e+14,-3.9747618997897953e+13,5.0872610059442003e-01,-5.2782466535447048e-02
4.0340397851802583e-15,1.3197465159835851e-14,4.7505471653132010e-15,8.5337205319117628e-16,1.1147622916596675e+14,-9.5942805695552207e+12,5.0731957887158052e-01,-5.3392255439747904e-02
4.0694260990853484e-15,1.3210944440830557e-14,4.7234161139141271e-15,8.3508527623881325e-16,1.1165907282012588e+14,1.7934440734722492e+13,5.0698007264765277e-01,-5.2558217950360531e-02
4.1048124129904385e-15,1.3224296606493325e-14,4.6962277389889602e-15,8.1679038316395892e-16,1.1187958976013078e+14,4.0325090087646539e+13,5.0761470639720385e-01,-5.0516425640627416e-02
4.1401987268955286e-15,1.3237520945171457e-14,4.6689824092145351e-15,7.9848737695260475e-16,1.1210172480949064e+14,5.5660915049101508e+13,5.0904166269329632e-01,-4.7606645819475268e-02
4.1755850408006179e-15,1.3250616757717988e-14,4.6416805759022400e-15,7.8017615778024243e-16,1.1229513173718611e+14,6.2820745487940602e+13,5.1101129730546835e-01,-4.4229743115038689e-02
4.2109713547057080e-15,1.3263583424769510e-14,4.6143227692000421e-15,7.6185657522583731e-16,1.1243920722720772e+14,6.1580812270830727e+13,5.1323429192505643e-01,-4.0804854637090049e-02
4.2463576686107981e-15,1.3276420455130416e-14,4.5869095826906329e-15,7.4352848218873625e-16,1.1252557489333456e+14,5.2612005202205812e+13,5.1541340987860240e-01,-3.7730027087708340e-02
4.2817439825158882e-15,1.3289127509184006e-14,4.5594416478921695e-15,7.2519178501672201e-16,1.1255869434464531e+14,3.7379701670072109e+13,5.1727515480986386e-01,-3.5347719290214075e-02
4.3171302964209783e-15,1.3301704394960006e-14,4.5319196016509452e-15,7.0684648497110085e-16,1.1255452759024283e+14,1.7963319484629312e+13,5.1859788466683965e-01,-3.3915509414561562e-02
4.3525166103260683e-15,1.3314151038491985e-14,4.5043440505628643e-15,6.8849270722896265e-16,1.1253746241677464e+14,-3.1810270677650176e+12,5.1923354032890023e-01,-3.3582644302927900e-02
4.3879029242311584e-15,1.3326467433842977e-14,4.4767155372030289e-15,6.7013071502059141e-16,1.1253593743153456e+14,-2.3487153505737172e+13,5.1912097550653968e-01,-3.4374254725166420e-02
4.4232892381362478e-15,1.3338653581140956e-14,4.4490345129707551e-15,6.5176090806823426e-16,1.1257740342288659e+14,-4.0544881002123000e+13,5.1828985171984854e-01,-3.6186230933165975e-02
4.4586755520413378e-15,1.3350709422725233e-14,4.4213013217411722e-15,6.3338380606768247e-16,1.1268335938801439e+14,-5.2337216906678289e+13,5.1685511783346283e-01,-3.8793875363745123e-02
4.4940618659464279e-15,1.3362634787804275e-14,4.3935161973097362e-15,6.1500001938275848e-16,1.1286520145588342e+14,-5.7426278630846680e+13,5.1500309664708444e-01,-4.1875819763240507e-02
4.5294481798515180e-15,1.3374429354811596e-14,4.3656792759594526e-15,5.9661021027178142e-16,1.1312151573849006e+14,-5.5074230087839867e+13,5.1297099232505217e-01,-4.5051447601650363e-02
4.5648344937566081e-15,1.3386092638085577e-14,4.3377906235752546e-15,5.7821504873770606e-16,1.1343724791800008e+14,-4.5293572937750773e+13,5.1102211833108269e-01,-4.7926368226600680e-02
4.6002208076616982e-15,1.3397624001949190e-14,4.3098502748176678e-15,5.5981516743614040e-16,1.1378491964172555e+14,-2.8826865635891445e+13,5.0941934574122438e-01,-5.0138069251155493e-02
4.6356071215667883e-15,1.3409022701236098e-14,4.2818582802014956e-15,5.4141111998359756e-16,1.1412777109127539e+14,-7.0602538687234277e+12,5.0839926922493284e-01,-5.1393996518046325e-02
4.6709934354718776e-15,1.3420287943370446e-14,4.2538147557289922e-15,5.2300334652091555e-16,1.1442442956090689e+14,1.8119771843528391e+13,5.0814943286528458e-01,-5.1496952076287350e-02
4.7063797493769677e-15,1.3431418963826933e-14,4.2257199291718305e-15,5.0459214958008578e-16,1.1463447529247417e+14,4.4510809493673992e+13,5.0879062479962822e-01,-5.0356562934051885e-02
4.7417660632820578e-15,1.3442415104637539e-14,4.1975741772681417e-15,4.8617768227350854e-16,1.1472413447146806e+14,6.9799645899868281e+13,5.1036569827654099e-01,-4.7988940415823800e-02
4.7771523771871479e-15,1.3453275884886607e-14,4.1693780489947004e-15,4.6775994967921459e-16,1.1467129953623373e+14,9.1767004057011922e+13,5.1283565045681789e-01,-4.4508353315568350e-02
4.8125386910922380e-15,1.3464001052953954e-14,4.1411322715883437e-15,4.4933882313459732e-16,1.1446916496845745e+14,1.0847556873875978e+14,5.1608294646850894e-01,-4.0114579795972327e-02
4.8479250049973281e-15,1.3474590612522369e-14,4.1128377379421605e-15,4.3091406606400281e-16,1.1412795899924567e+14,1.1843152601005389e+14,5.1992149699493195e-01,-3.5078142555295511e-02
4.8833113189024182e-15,1.3485044817762922e-14,4.0844954761538969e-15,4.1248536902648931e-16,1.1367451419887131e+14,1.2071369562874566e+14,5.2411235215058249e-01,-2.9723727417066081e-02
4.9186976328075075e-15,1.3495364137182654e-14,4.0561066040911654e-15,3.9405239093719247e-16,1.1314971198614211e+14,1.1506323732960231e+14,5.2838396487674477e-01,-2.4410551148347448e-02
4.9540839467125976e-15,1.3505549189811040e-14,4.0276722736080145e-15,3.7561480293445240e-16,1.1260411518333530e+14,1.0192334147783914e+14,5.3245562871182595e-01,-1.9507903177119257e-02
4.9894702606176877e-15,1.3515600661133816e-14,3.9991936102868791e-15,3.5717233116515186e-16,1.1209233339820469e+14,8.2417519144122844e+13,5.3606232006761645e-01,-1.5364910770350404e-02
