knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
3_1,0_1,1,0.21258035763992475,0.21261364006861824,-3.328242869349296e-05,-1.664121434674648e-05
3_1,0_1,2,0.42515975512037846,0.4252261469045604,-6.639178418194058e-05,-3.319589209097029e-05
3_1,0_1,3,0.6374946020553538,0.6375010945654936,-6.492510139843866e-06,-3.246255069921933e-06
3_1,0_1,4,0.7585837580190467,0.7221717222769725,0.03641203574207419,0.018206017871037095
3_1,0_1,5,0.842714577409133,0.8063096384193555,0.03640493898977748,0.01820246949488874
3_1,0_1,6,0.9268453334477084,0.8904475516102806,0.03639778183742781,0.018198890918713906
3_1,0_1,7,1.010955718865276,0.9745541710942304,0.03640154777104565,0.018200773885522825
3_1,0_1,8,1.095065397420224,1.0586574259912713,0.03640797142895269,0.018203985714476345
3_1,0_1,9,1.1790890313971503,1.139076734148492,0.04001229724865829,0.020006148624329145
3_1,0_1,10,1.2222676833938095,1.1822562805246735,0.04001140286913607,0.020005701434568035
3_1,0_1,11,1.2654463044053677,1.2254358028127412,0.040010501592626424,0.020005250796313212
3_1,0_1,12,1.3086209169957714,1.268610173421401,0.0400107435743704,0.0200053717871852
3_1,0_1,13,1.3517954197682236,1.3117844143837072,0.04001100538451641,0.020005502692258204
3_1,0_1,14,1.3949656948414326,1.3549550586874313,0.040010636154001356,0.020005318077000678
3_1,0_1,15,1.4381325100751374,1.398122344570098,0.04001016550503933,0.020005082752519665
3_1,0_1,16,1.4812434109993753,1.4412331449590623,0.04001026604031299,0.020005133020156496
3_1,0_1,17,1.507137398945813,1.4671270753895018,0.04001032355631118,0.02000516177815559
3_1,0_1,18,1.5330274669723942,1.4930172168937976,0.0400102500785966,0.0200051250392983
3_1,0_1,19,1.558917435426741,1.5189072582443983,0.04001017718234268,0.02000508859117134
3_1,0_1,20,1.5848054237809508,1.5447952384815833,0.04001018529936751,0.020005092649683753
3_1,0_1,21,1.6106933997437873,1.5706832087302203,0.040010191013567065,0.020005095506783532
3_1,0_1,22,1.636578522256389,1.5965683527077834,0.04001016954860548,0.02000508477430274
3_1,0_1,23,1.662461479443789,1.62245133950193,0.04001013994185909,0.020005069970929545
3_1,0_1,24,1.688341418599642,1.6483312814312057,0.040010137168436266,0.020005068584218133
3_1,0_1,25,1.714169796261186,1.6741596016685394,0.04001019459264654,0.02000509729632327
3_1,0_1,26,1.7312469160926416,1.6912367232866423,0.04001019280599927,0.020005096402999634
3_1,0_1,27,1.748306366830507,1.7082961764624354,0.04001019036807163,0.020005095184035815
3_1,0_1,28,1.7653640132847295,1.725353828897525,0.040010184387204495,0.020005092193602247
3_1,0_1,29,1.782421652244814,1.7424114738156804,0.04001017842913357,0.020005089214566785
3_1,0_1,30,1.7994786450834122,1.7594684680733448,0.04001017701006737,0.020005088505033686
3_1,0_1,31,1.816534146042546,1.7765239687046648,0.04001017733788115,0.020005088668940574
