knot,reference,M,S_M_knot,S_M_reference,DeltaS_M,alpha_inv_pred_blind_M
3_1,0_1,1,0.2145759732193048,0.21466936586633753,-9.339264703273065e-05,-4.6696323516365323e-05
3_1,0_1,2,0.429135254465662,0.42932071335094135,-0.00018545888527937704,-9.272944263968852e-05
3_1,0_1,3,0.6432067249420584,0.6433101768186779,-0.00010345187661942035,-5.172593830971017e-05
3_1,0_1,4,0.8449958465922475,0.8042887795001467,0.04070706709210081,0.020353533546050406
3_1,0_1,5,0.9294914594046444,0.8887926359379287,0.04069882346671572,0.02034941173335786
3_1,0_1,6,1.013970756652217,0.9732886869032455,0.04068206974897137,0.020341034874485686
3_1,0_1,7,1.098402981319479,1.0577242619771867,0.04067871934229239,0.020339359671146195
3_1,0_1,8,1.1827743375148245,1.1420928061350504,0.04068153137977415,0.020340765689887075
3_1,0_1,9,1.267005100641036,1.2262482806816288,0.040756819959407276,0.020378409979703638
3_1,0_1,10,1.3096497187064806,1.2688938501754012,0.040755868531079376,0.020377934265539688
3_1,0_1,11,1.3521894623674595,1.3114343319505248,0.04075513041693468,0.02037756520846734
3_1,0_1,12,1.394724307878063,1.3539722224279307,0.0407520854501322,0.0203760427250661
3_1,0_1,13,1.4372578231099153,1.3965080151899087,0.0407498079200066,0.0203749039600033
3_1,0_1,14,1.4797571802829854,1.4390073962210777,0.04074978406190777,0.020374892030953884
3_1,0_1,15,1.522161132926941,1.48141224423453,0.040748888692411,0.0203744443462055
3_1,0_1,16,1.5645327718591227,1.5237836733082826,0.04074909855084008,0.02037454927542004
3_1,0_1,17,1.5893577826220986,1.5486086611755094,0.040749121446589154,0.020374560723294577
3_1,0_1,18,1.6139697817942797,1.573220761177699,0.04074902061658081,0.020374510308290406
3_1,0_1,19,1.6385745172801847,1.597825680138871,0.04074883714131361,0.020374418570656805
3_1,0_1,20,1.6631647797665996,1.6224161413700455,0.04074863839655407,0.020374319198277036
3_1,0_1,21,1.6877446228032753,1.6469963029904522,0.04074831981282312,0.02037415990641156
3_1,0_1,22,1.7123194206782761,1.6715711104338156,0.04074831024446057,0.020374155122230286
